"","logrev","stars","score","rest_id","time"
"42",6.31650018692017,3,2.82789993286133,42,1
"43",5.00110006332397,3.5,3.25929999351501,43,1
"44",9.71720027923584,3.5,3.56279993057251,44,1
"45",7.56169986724854,3.5,3.42339992523193,45,1
"46",9.35799980163574,4.5,4.55670022964478,46,1
"47",8.02420043945312,4,4.24160003662109,47,1
"48",7.28919982910156,3.5,3.58109998703003,48,1
"49",-2.00850009918213,0.5,0.572889983654022,49,1
"50",7.24399995803833,3.5,3.32730007171631,50,1
"51",11.8599996566772,5,5,51,1
"52",-2.98060011863708,0.5,0.650309979915619,52,1
"53",2.74090003967285,0.5,0.506099998950958,53,1
"54",3.20910000801086,1.5,1.55420005321503,54,1
"55",6.67609977722168,4,3.89249992370605,55,1
"56",7.16139984130859,3,3.2341001033783,56,1
"57",2.58829998970032,1,0.988709986209869,57,1
"58",5.65719985961914,5,5,58,1
"59",5.20629978179932,3,3.19449996948242,59,1
"60",0.633120000362396,0,0,60,1
"61",6.37960004806519,2,1.75600004196167,61,1
"62",3.9779999256134,4,4.13649988174438,62,1
"63",6.9394998550415,3.5,3.46029996871948,63,1
"64",10.6899995803833,5,5,64,1
"65",5.81750011444092,0.5,0.397729992866516,65,1
"66",-4.16520023345947,0.5,0.706309974193573,66,1
"67",-0.603519976139069,1,1.13230001926422,67,1
"68",2.68269991874695,0,0,68,1
"69",8.53750038146973,3,3.15809988975525,69,1
"70",7.04710006713867,3.5,3.69090008735657,70,1
"71",10.7729997634888,4,4.16239976882935,71,1
"72",1.84870004653931,0.5,0.297019988298416,72,1
"73",2.63280010223389,2,2.10459995269775,73,1
"74",5.09649991989136,1.5,1.33630001544952,74,1
"75",5.04099988937378,2,2.22449994087219,75,1
"76",3.18129992485046,1.5,1.26409995555878,76,1
"77",6.07130002975464,4.5,4.55369997024536,77,1
"78",5.4633002281189,4.5,4.74980020523071,78,1
"79",6.57049989700317,1.5,1.5025999546051,79,1
"80",6.12949991226196,1.5,1.25759994983673,80,1
"81",2.84389996528625,2.5,2.28909993171692,81,1
"82",6.73080015182495,3,3.01670002937317,82,1
"83",6.71320009231567,3.5,3.26259994506836,83,1
"84",5.14830017089844,1.5,1.4592000246048,84,1
"85",6.22510004043579,3.5,3.64610004425049,85,1
"86",5.44780015945435,1.5,1.50119996070862,86,1
"87",4.50969982147217,3.5,3.25309991836548,87,1
"88",14.1059999465942,5,5,88,1
"89",0.0897009968757629,0.5,0.635879993438721,89,1
"90",5.06750011444092,1,1.10399997234344,90,1
"91",5.41340017318726,3.5,3.46909999847412,91,1
"92",8.21450042724609,4,3.80229997634888,92,1
"93",7.77279996871948,4,3.82430005073547,93,1
"94",7.92449998855591,3.5,3.54640007019043,94,1
"95",7.91989994049072,2,1.8720999956131,95,1
"96",2.7451000213623,3,3.21370005607605,96,1
"97",6.14949989318848,2.5,2.39499998092651,97,1
"98",3.99539995193481,1,0.775889992713928,98,1
"99",9.24720001220703,5,5,99,1
"100",1.50769996643066,1.5,1.66879999637604,100,1
"101",3.10349988937378,2,2.21970009803772,101,1
"102",9.4040002822876,3.5,3.69470000267029,102,1
"103",8.55599975585938,4.5,4.38000011444092,103,1
"104",3.79800009727478,0.5,0.452939987182617,104,1
"105",9.30010032653809,4,3.87319993972778,105,1
"106",4.5297999382019,2.5,2.50180006027222,106,1
"107",8.11139965057373,1.5,1.42490005493164,107,1
"108",2.45740008354187,2.5,2.46359992027283,108,1
"109",4.98169994354248,1.5,1.38839995861053,109,1
"110",11.5920000076294,5,5,110,1
"111",4.88030004501343,2.5,2.55529999732971,111,1
"112",1.38399994373322,1.5,1.44519996643066,112,1
"113",6.40799999237061,2,2.04690003395081,113,1
"114",2.4974000453949,0.5,0.255529999732971,114,1
"115",0.526520013809204,0.5,0.411300003528595,115,1
"116",1.05949997901917,0,0,116,1
"117",10.1909999847412,4,4.24949979782104,117,1
"118",7.1528000831604,4.5,4.28609991073608,118,1
"119",9.64159965515137,3.5,3.41380000114441,119,1
"120",1.59889996051788,1.5,1.37569999694824,120,1
"121",-0.984969973564148,0.5,0.29475998878479,121,1
"122",9.00059986114502,3.5,3.58430004119873,122,1
"123",0.947139978408813,1,0.788089990615845,123,1
"124",4.48210000991821,3.5,3.56439995765686,124,1
"125",9.89000034332275,3.5,3.67070007324219,125,1
"126",4.25659990310669,3,2.79040002822876,126,1
"127",2.83170008659363,1.5,1.38520002365112,127,1
"128",-0.831939995288849,2,1.82650005817413,128,1
"129",4.27610015869141,4,4.18389987945557,129,1
"130",8.43519973754883,3,2.76029992103577,130,1
"131",7.11940002441406,3.5,3.44370007514954,131,1
"132",0.0440610013902187,1,1.18280005455017,132,1
"133",4.76109981536865,1,1.20120000839233,133,1
"134",2.832200050354,1.5,1.53869998455048,134,1
"135",3.72079992294312,1,1.04779994487762,135,1
"136",7.08160018920898,4,3.98519992828369,136,1
"137",2.01579999923706,0,0,137,1
"138",4.90320014953613,1,0.889750003814697,138,1
"139",6.71780014038086,3.5,3.40869998931885,139,1
"140",5.58809995651245,3,3.146399974823,140,1
"141",1.46549999713898,3.5,3.27519989013672,141,1
"142",7.34689998626709,4,4.12470006942749,142,1
"143",3.15030002593994,3.5,3.31139993667603,143,1
"144",6.50969982147217,4,3.91700005531311,144,1
"145",6.36560010910034,0,0,145,1
"146",8.69089984893799,5,5,146,1
"147",7.24860000610352,3,3.16689991950989,147,1
"148",2.2581000328064,1.5,1.28729999065399,148,1
"149",1.49310004711151,1.5,1.64559996128082,149,1
"150",1.74010002613068,0.5,0.434929996728897,150,1
"151",2.91459989547729,2,2.13499999046326,151,1
"152",0.798080027103424,0.5,0.60154002904892,152,1
"153",4.58519983291626,3,2.90109992027283,153,1
"154",2.71309995651245,2,1.81610000133514,154,1
"155",4.54199981689453,2.5,2.58489990234375,155,1
"156",1.45580005645752,1,1.11549997329712,156,1
"157",8.59910011291504,3,2.95120000839233,157,1
"158",5.86899995803833,5,5,158,1
"159",0.797619998455048,0,0.214200004935265,159,1
"160",3.13800001144409,1,1.105299949646,160,1
"161",3.81979990005493,2,1.76230001449585,161,1
"162",4.4274001121521,3.5,3.40729999542236,162,1
"163",6.51200008392334,3,3.18950009346008,163,1
"164",5.81029987335205,4,3.77090001106262,164,1
"165",4.87150001525879,4,3.93530011177063,165,1
"166",4.90360021591187,1,0.786930024623871,166,1
"167",6.99020004272461,3,2.97620010375977,167,1
"168",4.55369997024536,0.5,0.49838000535965,168,1
"169",9.37909984588623,5,4.89410018920898,169,1
"170",1.3449000120163,2,2.125,170,1
"171",4.60129976272583,1.5,1.41750001907349,171,1
"172",6.15450000762939,3,2.75040006637573,172,1
"173",4.58549976348877,4,4.18599987030029,173,1
"174",7.80740022659302,4.5,4.44729995727539,174,1
"175",3.75090003013611,3,3.01959991455078,175,1
"176",9.04389953613281,3.5,3.74480009078979,176,1
"177",3.02080011367798,2.5,2.33080005645752,177,1
"178",5.24300003051758,1.5,1.52730000019073,178,1
"179",5.69579982757568,2.5,2.40980005264282,179,1
"180",7.97790002822876,4.5,4.4197998046875,180,1
"181",7.9850001335144,4.5,4.39309978485107,181,1
"182",9.8814001083374,4,4.12470006942749,182,1
"183",1.1191999912262,1.5,1.64740002155304,183,1
"184",7.60370016098022,4,3.91269993782043,184,1
"185",2.28800010681152,3.5,3.54679989814758,185,1
"186",5.73330020904541,4,3.82690000534058,186,1
"187",0.865450024604797,0,0,187,1
"188",1.18840003013611,1,1.09969997406006,188,1
"189",4.3157000541687,0.5,0.728349983692169,189,1
"190",4.03130006790161,3.5,3.53839993476868,190,1
"191",7.11380004882812,2.5,2.71269989013672,191,1
"192",0.901570022106171,2.5,2.65229988098145,192,1
"193",8.09759998321533,4,3.86870002746582,193,1
"194",7.60300016403198,2,1.81169998645782,194,1
"195",8.73320007324219,4.5,4.64260005950928,195,1
"196",2.45989990234375,0,0,196,1
"197",-0.373059988021851,0,0.0926359966397285,197,1
"198",7.18300008773804,3,2.97670006752014,198,1
"199",6.91660022735596,5,5,199,1
"200",9.19480037689209,2,2.22639989852905,200,1
"201",4.4064998626709,4.5,4.30389976501465,201,1
"202",5.28919982910156,3,3.02589988708496,202,1
"203",5.23810005187988,2.5,2.36870002746582,203,1
"204",-0.419039994478226,0,0,204,1
"205",5.61499977111816,1.5,1.48140001296997,205,1
"206",5.40570020675659,2.5,2.37199997901917,206,1
"207",2.12150001525879,1,0.96508002281189,207,1
"208",6.11269998550415,2.5,2.74309992790222,208,1
"209",6.28819990158081,3.5,3.64540004730225,209,1
"210",5.98089981079102,2,1.99689996242523,210,1
"211",3.85599994659424,0.5,0.396429985761642,211,1
"212",6.27729988098145,3,3.22900009155273,212,1
"213",2.75359988212585,0,0.0756390020251274,213,1
"214",4.12060022354126,1,0.875310003757477,214,1
"215",-1.34389996528625,0.5,0.430570006370544,215,1
"216",9.8798999786377,5,5,216,1
"217",6.06389999389648,4,4.21840000152588,217,1
"218",9.82199954986572,4.5,4.40030002593994,218,1
"219",5.02050018310547,3.5,3.29909992218018,219,1
"220",6.21719980239868,3,3.24460005760193,220,1
"221",5.16359996795654,3,3.15109992027283,221,1
"222",1.60119998455048,2,2.13759994506836,222,1
"223",7.9141001701355,4.5,4.34450006484985,223,1
"224",9.41110038757324,4.5,4.44890022277832,224,1
"225",10.0609998703003,3,3.20709991455078,225,1
"226",2.47350001335144,1,1.20589995384216,226,1
"227",4.89099979400635,1,1.13590002059937,227,1
"228",7.92509984970093,3,3.02040004730225,228,1
"229",7.87970018386841,3.5,3.57109999656677,229,1
"230",6.30499982833862,3.5,3.26510000228882,230,1
"231",1.04379999637604,0.5,0.68461000919342,231,1
"232",4.74009990692139,1.5,1.58770000934601,232,1
"233",2.7418999671936,1,1.15559995174408,233,1
"234",3.87890005111694,0.5,0.265309989452362,234,1
"235",11.0839996337891,3,3.04399991035461,235,1
"236",2.23169994354248,0.5,0.300060003995895,236,1
"237",5.38430023193359,3,2.98110008239746,237,1
"238",7.27519989013672,5,4.80149984359741,238,1
"239",8.07079982757568,5,4.84609985351562,239,1
"240",3.65210008621216,1.5,1.56239998340607,240,1
"241",3.24410009384155,1.5,1.31560003757477,241,1
"242",2.01909995079041,3,2.95040011405945,242,1
"243",7.2480001449585,4.5,4.69939994812012,243,1
"244",2.89529991149902,0,0,244,1
"245",5.6975998878479,3,3.09100008010864,245,1
"246",4.80219984054565,2,1.96459996700287,246,1
"247",8.37320041656494,4,3.87199997901917,247,1
"248",4.61110019683838,4,4.1609001159668,248,1
"249",0.463620007038116,0,0,249,1
"250",7.70300006866455,3.5,3.65260004997253,250,1
"251",3.42090010643005,1,0.809430003166199,251,1
"252",1.64049994945526,2,1.81700003147125,252,1
"253",7.14090013504028,4,3.91219997406006,253,1
"254",-0.603150010108948,0.5,0.490559995174408,254,1
"255",12.1569995880127,5,5,255,1
"256",-2.20309996604919,0,0.126709997653961,256,1
"257",0.896329998970032,1,1.04499995708466,257,1
"258",9.60340023040771,3,2.81820011138916,258,1
"259",2.13260006904602,3,2.79349994659424,259,1
"260",2.1716001033783,2.5,2.51180005073547,260,1
"261",1.76349997520447,1.5,1.35959994792938,261,1
"262",1.81910002231598,1.5,1.25199997425079,262,1
"263",11.5129995346069,5,5,263,1
"264",11.0159997940063,5,5,264,1
"265",11.7530002593994,5,5,265,1
"266",9.79899978637695,4.5,4.56839990615845,266,1
"267",4.34660005569458,0.5,0.274729996919632,267,1
"268",6.02880001068115,2.5,2.63260006904602,268,1
"269",6.91230010986328,4,4.1616997718811,269,1
"270",7.90799999237061,5,4.80100011825562,270,1
"271",6.65380001068115,3,3.04360008239746,271,1
"272",10.2670001983643,5,5,272,1
"273",7.86819982528687,3.5,3.46650004386902,273,1
"274",3.646399974823,1.5,1.67149996757507,274,1
"275",6.98089981079102,1.5,1.58850002288818,275,1
"276",11.3959999084473,5,5,276,1
"277",4.27969980239868,3,3.14630007743835,277,1
"278",4.31869983673096,2,2.19939994812012,278,1
"279",8.91959953308105,3.5,3.6350998878479,279,1
"280",8.59259986877441,3.5,3.50099992752075,280,1
"281",4.33850002288818,1.5,1.52059996128082,281,1
"282",3.67659997940063,0.5,0.330110013484955,282,1
"283",3.88960003852844,1.5,1.43309998512268,283,1
"284",7.29449987411499,4.5,4.32709980010986,284,1
"285",2.51530003547668,0,0,285,1
"286",5.20709991455078,2.5,2.47350001335144,286,1
"287",10.0220003128052,5,4.84810018539429,287,1
"288",2.74670004844666,3.5,3.64680004119873,288,1
"289",4.79360008239746,2.5,2.43619990348816,289,1
"290",4.02899980545044,2,1.94309997558594,290,1
"291",1.67519998550415,1,1.00039994716644,291,1
"292",7.04190015792847,1.5,1.55999994277954,292,1
"293",6.4818000793457,3.5,3.44350004196167,293,1
"294",5.71159982681274,3,2.96989989280701,294,1
"295",1.80350005626678,0.5,0.726530015468597,295,1
"296",6.8850998878479,4,3.92720007896423,296,1
"297",4.74989986419678,1.5,1.27530002593994,297,1
"298",8.6028995513916,5,4.85470008850098,298,1
"299",5.97559976577759,1.5,1.74520003795624,299,1
"300",3.80049991607666,1.5,1.58360004425049,300,1
"301",4.60869979858398,1.5,1.28840005397797,301,1
"302",5.60780000686646,4.5,4.71049976348877,302,1
"303",3.91260004043579,4,3.92249989509583,303,1
"304",2.41939997673035,0.5,0.369789987802505,304,1
"305",4.36469984054565,1.5,1.44229996204376,305,1
"306",6.15749979019165,4,3.90919995307922,306,1
"307",3.47180008888245,2.5,2.72880005836487,307,1
"308",2.09240007400513,0.5,0.509469985961914,308,1
"309",8.42300033569336,5,4.98769998550415,309,1
"310",4.69449996948242,1,0.880859971046448,310,1
"311",-0.0307500008493662,0,0,311,1
"312",3.58879995346069,2,2.05509996414185,312,1
"313",-0.237829998135567,0,0,313,1
"314",3.62940001487732,2.5,2.6949999332428,314,1
"315",9.73099994659424,1.5,1.71109998226166,315,1
"316",5.69619989395142,2.5,2.67910003662109,316,1
"317",10.9119997024536,5,5,317,1
"318",9.20219993591309,4.5,4.65420007705688,318,1
"319",8.1008996963501,5,5,319,1
"320",5.62680006027222,4,3.78559994697571,320,1
"321",12.0500001907349,5,4.97629976272583,321,1
"322",6.666100025177,3.5,3.33240008354187,322,1
"323",5.53030014038086,4.5,4.61759996414185,323,1
"324",5.93249988555908,4.5,4.55810022354126,324,1
"325",7.77540016174316,0.5,0.373979985713959,325,1
"326",9.70580005645752,3.5,3.52449989318848,326,1
"327",1.25329995155334,1.5,1.64069998264313,327,1
"328",5.71140003204346,3,3.02550005912781,328,1
"329",5.93470001220703,4,3.80859994888306,329,1
"330",8.83080005645752,4,4.18200016021729,330,1
"331",8.92479991912842,4,3.95409989356995,331,1
"332",7.5359001159668,2,2.16310000419617,332,1
"333",-1.90199995040894,0.5,0.58108001947403,333,1
"334",7.16359996795654,4,4.09130001068115,334,1
"335",0.612550020217896,0,0.131669998168945,335,1
"336",4.22119998931885,1.5,1.56700003147125,336,1
"337",9.72270011901855,2,1.96109998226166,337,1
"338",4.13110017776489,0.5,0.268150001764297,338,1
"339",-1.03890001773834,0.5,0.608060002326965,339,1
"340",6.73110008239746,4,4.09590005874634,340,1
"341",3.54879999160767,2,2.03489995002747,341,1
"342",5.55989980697632,2,2.03620004653931,342,1
"343",5.45709991455078,4.5,4.43450021743774,343,1
"344",7.59549999237061,4.5,4.56650018692017,344,1
"345",3.19720005989075,2,1.75339996814728,345,1
"346",5.44360017776489,3.5,3.63339996337891,346,1
"347",6.20389986038208,2.5,2.50430011749268,347,1
"348",4.23640012741089,3,3.18630003929138,348,1
"349",7.17189979553223,3,2.94700002670288,349,1
"350",7.82770013809204,2.5,2.3970000743866,350,1
"351",7.78090000152588,4,3.85660004615784,351,1
"352",7.91790008544922,4,4.05159997940063,352,1
"353",0.195230007171631,1,1.07770001888275,353,1
"354",14.08899974823,4.5,4.30600023269653,354,1
"355",7.09499979019165,2.5,2.69749999046326,355,1
"356",2.97480010986328,2.5,2.51579999923706,356,1
"357",4.27899980545044,1.5,1.45029997825623,357,1
"358",4.76809978485107,4,3.89100003242493,358,1
"359",8.31550025939941,5,4.89359998703003,359,1
"360",4.24160003662109,1.5,1.40040004253387,360,1
"361",6.95410013198853,3,3.17820000648499,361,1
"362",3.94420003890991,0,0,362,1
"363",4.99170017242432,0.5,0.352629989385605,363,1
"364",2.08039999008179,0,0,364,1
"365",3.99200010299683,1.5,1.36779999732971,365,1
"366",5.33370018005371,2,1.99279999732971,366,1
"367",4.50899982452393,1,0.980740010738373,367,1
"368",7.11600017547607,3.5,3.4886999130249,368,1
"369",1.69869995117188,0,0,369,1
"370",2.82710003852844,0,0,370,1
"371",11.0410003662109,4,3.99749994277954,371,1
"372",7.230299949646,5,4.8161997795105,372,1
"373",-0.0281349997967482,0,0.146500006318092,373,1
"374",3.42989993095398,1.5,1.47019994258881,374,1
"375",9.69839954376221,4,3.83820009231567,375,1
"376",6.21929979324341,1.5,1.30710005760193,376,1
"377",5.80870008468628,1.5,1.71440005302429,377,1
"378",9.65740013122559,4.5,4.65220022201538,378,1
"379",4.27050018310547,3.5,3.57130002975464,379,1
"380",0.327320009469986,1,0.796199977397919,380,1
"381",7.8491997718811,4.5,4.63049983978271,381,1
"382",7.71460008621216,4,3.85500001907349,382,1
"383",5.47650003433228,3,2.95530009269714,383,1
"384",5.27799987792969,4.5,4.54580020904541,384,1
"385",1.49070000648499,0,0.191269993782043,385,1
"386",4.81090021133423,3,3.11010003089905,386,1
"387",1.8720999956131,2,2.01410007476807,387,1
"388",4.13679981231689,2,1.8018000125885,388,1
"389",2.73550009727478,3,3.17409992218018,389,1
"390",5.20580005645752,2.5,2.44339990615845,390,1
"391",2.73909997940063,1,0.927209973335266,391,1
"392",1.41789996623993,0,0.158979997038841,392,1
"393",6.27510023117065,3,3.12709999084473,393,1
"394",4.38199996948242,1.5,1.29639995098114,394,1
"395",-1.47090005874634,0,0.00639350013807416,395,1
"396",5.28499984741211,4,4.07670021057129,396,1
"397",5.1331000328064,2,2.15569996833801,397,1
"398",-1.25569999217987,1.5,1.36510002613068,398,1
"399",7.01410007476807,4.5,4.2782998085022,399,1
"400",-0.240639999508858,0,0.00467120017856359,400,1
"401",6.92399978637695,3.5,3.56459999084473,401,1
"402",9.01760005950928,5,5,402,1
"403",2.41479992866516,0,0,403,1
"404",7.70499992370605,4.5,4.69780015945435,404,1
"405",6.74809980392456,3.5,3.59360003471375,405,1
"406",0.663110017776489,1,0.921570003032684,406,1
"407",7.70459985733032,1.5,1.49570000171661,407,1
"408",0.574039995670319,0,0.173140004277229,408,1
"409",7.48829984664917,3.5,3.60489988327026,409,1
"410",7.03870010375977,4,3.90260004997253,410,1
"411",7.21589994430542,3,2.79929995536804,411,1
"412",4.53310012817383,2,2.20760011672974,412,1
"413",7.45529985427856,3.5,3.6117000579834,413,1
"414",6.18760013580322,3.5,3.60130000114441,414,1
"415",2.37059998512268,2,2.10430002212524,415,1
"416",2.71110010147095,0,0,416,1
"417",8.04399967193604,3,3.00460004806519,417,1
"418",5.42539978027344,4,4.12750005722046,418,1
"419",7.56440019607544,4,4.11019992828369,419,1
"420",5.7024998664856,4,3.85290002822876,420,1
"421",8.13860034942627,4,3.95429992675781,421,1
"422",10.0059995651245,4,4.18190002441406,422,1
"423",4.54619979858398,1.5,1.29359996318817,423,1
"424",8.22140026092529,2,1.89419996738434,424,1
"425",5.03800010681152,2.5,2.31730008125305,425,1
"426",2.51300001144409,1,1.1438000202179,426,1
"427",-0.405000001192093,1.5,1.69840002059937,427,1
"428",5.71509981155396,4.5,4.26620006561279,428,1
"429",5.36450004577637,2,2.1842999458313,429,1
"430",11.2040004730225,5,4.91139984130859,430,1
"431",3.77110004425049,1.5,1.48889994621277,431,1
"432",7.68760013580322,3.5,3.59430003166199,432,1
"433",1.13139998912811,0.5,0.38578000664711,433,1
"434",4.43690013885498,0.5,0.68462997674942,434,1
"435",6.38259983062744,4,3.85269999504089,435,1
"436",5.17689990997314,2.5,2.66519999504089,436,1
"437",4.27050018310547,3,2.9028000831604,437,1
"438",8.51860046386719,4.5,4.28550004959106,438,1
"439",2.82030010223389,1,1.09640002250671,439,1
"440",-1.55939996242523,0,0,440,1
"441",10.298999786377,5,5,441,1
"442",4.36969995498657,2,2.23230004310608,442,1
"443",8.86849975585938,2.5,2.53430008888245,443,1
"444",3.7341001033783,2,2.16910004615784,444,1
"445",4.96309995651245,4,3.85349988937378,445,1
"446",5.89849996566772,4,3.76399993896484,446,1
"447",7.3326997756958,5,5,447,1
"448",9.12520027160645,5,5,448,1
"449",1.11049997806549,0,0,449,1
"450",1.54869997501373,0,0,450,1
"451",10.2720003128052,3.5,3.37420010566711,451,1
"452",2.28029990196228,0,0,452,1
"453",8.93490028381348,2,1.91139996051788,453,1
"454",7.05420017242432,2.5,2.72169995307922,454,1
"455",5.47919988632202,3,2.80940008163452,455,1
"456",6.43510007858276,4,3.98810005187988,456,1
"457",4.45209980010986,3,3.14219999313354,457,1
"458",6.10150003433228,4.5,4.5907998085022,458,1
"459",7.57870006561279,5,5,459,1
"460",-0.235029995441437,1,1.19089996814728,460,1
"461",10.5679998397827,4,4.20100021362305,461,1
"462",3.80819988250732,2,2.1438000202179,462,1
"463",-2.69090008735657,0.5,0.260120004415512,463,1
"464",4.32989978790283,3,3.12779998779297,464,1
"465",9.230299949646,4.5,4.43120002746582,465,1
"466",6.97989988327026,4,4.1806001663208,466,1
"467",4.9475998878479,3.5,3.50979995727539,467,1
"468",0.31988999247551,3,3.12639999389648,468,1
"469",-0.350910007953644,0.5,0.509909987449646,469,1
"470",10.5539999008179,4.5,4.4407000541687,470,1
"471",6.99100017547607,2.5,2.55250000953674,471,1
"472",9.18509960174561,3,2.83949995040894,472,1
"473",5.66160011291504,4,3.83990001678467,473,1
"474",10.1440000534058,4,4.24949979782104,474,1
"475",-1.00059998035431,0,0.240920007228851,475,1
"476",2.15700006484985,0.5,0.560850024223328,476,1
"477",9.68710041046143,3,2.92140007019043,477,1
"478",3.71889996528625,1,0.895060002803802,478,1
"479",4.89750003814697,3,2.92330002784729,479,1
"480",3.01600003242493,3.5,3.74320006370544,480,1
"481",5.57520008087158,2.5,2.47720003128052,481,1
"482",10.4589996337891,4,3.9818000793457,482,1
"483",6.94129991531372,3.5,3.72099995613098,483,1
"484",4.60540008544922,3,3.20379996299744,484,1
"485",5.0543999671936,2.5,2.61730003356934,485,1
"486",10.2440004348755,2.5,2.39750003814697,486,1
"487",10.5260000228882,4,3.83870005607605,487,1
"488",9.62880039215088,5,4.75710010528564,488,1
"489",2.60520005226135,1.5,1.35669994354248,489,1
"490",0.85878998041153,0,0,490,1
"491",2.52329993247986,1.5,1.30879998207092,491,1
"492",2.28670001029968,3.5,3.60730004310608,492,1
"493",5.09340000152588,1,1.24409997463226,493,1
"494",8.58590030670166,4,3.9841001033783,494,1
"495",0.0582630001008511,1,1.22230005264282,495,1
"496",6.65030002593994,2.5,2.41569995880127,496,1
"497",10.0530004501343,4.5,4.3863000869751,497,1
"498",8.67000007629395,4,4.19080018997192,498,1
"499",9.96230030059814,5,4.90240001678467,499,1
"500",4.85780000686646,2,2.13790011405945,500,1
"501",8.02309989929199,4.5,4.30940008163452,501,1
"502",6.94150018692017,2.5,2.27489995956421,502,1
"503",9.74919986724854,4.5,4.54129981994629,503,1
"504",3.50539994239807,3,2.85290002822876,504,1
"505",6.88910007476807,2.5,2.66260004043579,505,1
"506",6.49209976196289,2,1.87279999256134,506,1
"507",7.2153000831604,2,1.80130004882812,507,1
"508",1.18710005283356,2,2.17549991607666,508,1
"509",8.45069980621338,5,5,509,1
"510",1.65489995479584,1.5,1.61769998073578,510,1
"511",2.85089993476868,1.5,1.59870004653931,511,1
"512",0.662299990653992,1.5,1.71879994869232,512,1
"513",4.0278000831604,1,1.2315000295639,513,1
"514",11.0139999389648,5,5,514,1
"515",2.03369998931885,1,1.08010005950928,515,1
"516",5.74760007858276,2.5,2.52509999275208,516,1
"517",8.91740036010742,5,5,517,1
"518",8.73729991912842,3.5,3.5048999786377,518,1
"519",6.4621000289917,3,2.85089993476868,519,1
"520",5.14160013198853,3.5,3.66950011253357,520,1
"521",2.64420008659363,2,1.77250003814697,521,1
"522",3.40070009231567,1.5,1.43330001831055,522,1
"523",6.24289989471436,3.5,3.56240010261536,523,1
"524",1.58229994773865,0.5,0.528980016708374,524,1
"525",2.40109992027283,0.5,0.625180006027222,525,1
"526",0.489149987697601,2,1.97780001163483,526,1
"527",2.72569990158081,2,1.83319997787476,527,1
"528",5.43790006637573,5,5,528,1
"529",6.33029985427856,3,2.82540011405945,529,1
"530",5.4899001121521,1.5,1.37339997291565,530,1
"531",3.0961000919342,1,1.21430003643036,531,1
"532",2.25799989700317,0,0.0829629972577095,532,1
"533",1.50479996204376,0,0,533,1
"534",2.95309996604919,1,1.16159999370575,534,1
"535",6.2878999710083,3.5,3.26579999923706,535,1
"536",10.2950000762939,5,4.94920015335083,536,1
"537",2.84319996833801,2.5,2.27690005302429,537,1
"538",8.93330001831055,4.5,4.56510019302368,538,1
"539",8.00010013580322,4,3.84649991989136,539,1
"540",10.5340003967285,5,5,540,1
"541",5.99860000610352,3,2.75189995765686,541,1
"542",6.45380020141602,4,3.90739989280701,542,1
"543",8.83839988708496,4.5,4.68340015411377,543,1
"544",5.33529996871948,3.5,3.57360005378723,544,1
"545",8.4709997177124,5,4.86649990081787,545,1
"546",-0.896480023860931,1,1.15079998970032,546,1
"547",10.5539999008179,4,4.10989999771118,547,1
"548",6.38549995422363,4,3.7953999042511,548,1
"549",2.56290006637573,1.5,1.34679996967316,549,1
"550",-1.60699999332428,1,1.23909997940063,550,1
"551",6.25570011138916,4,3.87870001792908,551,1
